State,Year,Quarter,Reg_name,Reg_users,App_opening
maharashtra,2022,3,gondia district,329157,25958200
maharashtra,2022,3,ahmednagar district,1940071,199343174
maharashtra,2022,3,pune district,9194074,217143958
maharashtra,2022,3,beed district,796486,119694601
maharashtra,2022,3,satara district,1207605,83121296
tamil-nadu,2021,3,tiruchirappalli district,607438,13013878
tamil-nadu,2021,3,ramanathapuram district,184592,7525400
tamil-nadu,2021,3,krishnagiri district,683549,27316621
tamil-nadu,2021,3,cuddalore district,463831,9827523
tamil-nadu,2021,3,kancheepuram district,1025651,19375692
tamil-nadu,2021,3,tiruppur district,891753,21671965
tamil-nadu,2021,3,dharmapuri district,355076,15339761
tamil-nadu,2021,3,thoothukkudi district,288108,8777581
tamil-nadu,2021,3,thanjavur district,392930,8199685
tamil-nadu,2021,3,madurai district,725021,13827478
tamil-nadu,2021,3,tiruvannamalai district,428728,13794613
tamil-nadu,2021,3,salem district,798213,20472771
tamil-nadu,2021,3,nagapattinam district,199299,4991047
tamil-nadu,2021,3,tirupathur district,279522,8722087
tamil-nadu,2021,3,ariyalur district,117383,3848076
tamil-nadu,2021,3,chennai district,2124347,32604176
tamil-nadu,2021,3,the nilgiris district,153030,5408994
tamil-nadu,2021,3,erode district,519095,12194930
tamil-nadu,2021,3,karur district,195366,7353859
tamil-nadu,2021,3,kallakkurichi district,268553,8113239
tamil-nadu,2021,3,viluppuram district,333349,9367720
tamil-nadu,2021,3,pudukkottai district,207359,8715851
tamil-nadu,2021,3,perambalur district,98707,3559584
tamil-nadu,2021,3,coimbatore district,1494350,29670591
tamil-nadu,2021,3,virudhunagar district,303934,8566821
tamil-nadu,2021,3,dindigul district,386724,14066264
tamil-nadu,2021,3,sivaganga district,211419,8437970
tamil-nadu,2021,3,tenkasi district,179448,5091451
tamil-nadu,2021,3,chengalpattu district,1438295,26216614
tamil-nadu,2021,3,kanniyakumari district,327767,5466962
tamil-nadu,2021,3,tirunelveli district,298663,7647663
tamil-nadu,2021,3,thiruvallur district,1744228,33893931
tamil-nadu,2021,3,theni district,215932,6649668
tamil-nadu,2021,3,ranipet district,286775,6784440
tamil-nadu,2021,3,namakkal district,351110,9186158
tamil-nadu,2021,3,vellore district,397837,9908984
tamil-nadu,2021,3,thiruvarur district,150058,4216686
tamil-nadu,2020,3,tiruchirappalli district,433221,5742354
tamil-nadu,2020,3,ramanathapuram district,127682,1769579
tamil-nadu,2020,3,krishnagiri district,480568,9843357
tamil-nadu,2020,3,cuddalore district,323758,4318946
tamil-nadu,2020,3,kancheepuram district,744437,10979357
tamil-nadu,2020,3,tiruppur district,625391,8853479
tamil-nadu,2020,3,dharmapuri district,250927,4858338
tamil-nadu,2020,3,thoothukkudi district,202127,2568735
tamil-nadu,2020,3,thanjavur district,275156,3451569
tamil-nadu,2020,3,madurai district,516447,6967595
tamil-nadu,2020,3,tiruvannamalai district,299947,4626373
tamil-nadu,2020,3,salem district,564858,8036658
tamil-nadu,2020,3,nagapattinam district,136672,1679819
tamil-nadu,2020,3,tirupathur district,195018,3207917
tamil-nadu,2020,3,ariyalur district,81288,1186221
tamil-nadu,2020,3,chennai district,1566152,19853785
tamil-nadu,2020,3,the nilgiris district,107078,1552763
tamil-nadu,2020,3,erode district,364107,4686901
tamil-nadu,2020,3,karur district,136196,1821465
tamil-nadu,2020,3,kallakkurichi district,186752,3015004
tamil-nadu,2020,3,viluppuram district,233908,3650029
tamil-nadu,2020,3,pudukkottai district,142310,1923958
tamil-nadu,2020,3,perambalur district,68517,960757
tamil-nadu,2020,3,coimbatore district,1073680,14633137
tamil-nadu,2020,3,virudhunagar district,211752,2813373
tamil-nadu,2020,3,dindigul district,271023,3960702
tamil-nadu,2020,3,sivaganga district,145227,2077288
tamil-nadu,2020,3,tenkasi district,125008,1608242
tamil-nadu,2020,3,chengalpattu district,1064263,15465951
tamil-nadu,2020,3,kanniyakumari district,232596,2873401
tamil-nadu,2020,3,tirunelveli district,209034,2600875
tamil-nadu,2020,3,thiruvallur district,1260923,18894716
tamil-nadu,2020,3,theni district,150319,2140066
tamil-nadu,2020,3,ranipet district,203081,3140985
tamil-nadu,2020,3,namakkal district,246708,3170275
tamil-nadu,2020,3,vellore district,283896,4428079
tamil-nadu,2020,3,thiruvarur district,103424,1321235
tamil-nadu,2023,3,tiruchirappalli district,903048,39679899
tamil-nadu,2023,3,ramanathapuram district,276496,33404114
tamil-nadu,2023,3,krishnagiri district,1023066,60395051
tamil-nadu,2023,3,cuddalore district,694629,21332359
tamil-nadu,2023,3,kancheepuram district,1519225,14156735
tamil-nadu,2023,3,tiruppur district,1341973,48355746
tamil-nadu,2023,3,dharmapuri district,536004,34892787
tamil-nadu,2023,3,thoothukkudi district,429581,40815620
tamil-nadu,2023,3,thanjavur district,584027,33397601
tamil-nadu,2023,3,madurai district,1076620,29170903
tamil-nadu,2023,3,tiruvannamalai district,646336,50164545
tamil-nadu,2023,3,salem district,1191010,50542716
tamil-nadu,2023,3,nagapattinam district,297470,19749617
tamil-nadu,2023,3,tirupathur district,418336,17740859
tamil-nadu,2023,3,ariyalur district,177042,15465706
tamil-nadu,2023,3,chennai district,3098864,6817059
tamil-nadu,2023,3,the nilgiris district,225442,22849377
tamil-nadu,2023,3,erode district,774423,29682726
tamil-nadu,2023,3,karur district,293476,33252011
tamil-nadu,2023,3,kallakkurichi district,406660,32420286
tamil-nadu,2023,3,viluppuram district,500205,33371816
tamil-nadu,2023,3,pudukkottai district,311128,46583995
tamil-nadu,2023,3,perambalur district,147842,9617268
tamil-nadu,2023,3,coimbatore district,2200165,50991073
tamil-nadu,2023,3,virudhunagar district,456735,33847234
tamil-nadu,2023,3,dindigul district,578419,52575798
tamil-nadu,2023,3,sivaganga district,316393,31955617
tamil-nadu,2023,3,tenkasi district,268368,18603983
tamil-nadu,2023,3,chengalpattu district,2109212,22240206
tamil-nadu,2023,3,kanniyakumari district,486333,13342074
tamil-nadu,2023,3,tirunelveli district,443436,29362320
tamil-nadu,2023,3,thiruvallur district,2582607,27493102
tamil-nadu,2023,3,theni district,323339,22630461
tamil-nadu,2023,3,ranipet district,428318,14849815
tamil-nadu,2023,3,namakkal district,525316,46970054
tamil-nadu,2023,3,vellore district,590387,12850000
tamil-nadu,2023,3,thiruvarur district,223505,16149325
tamil-nadu,2018,3,tiruchirappalli district,119661,0
tamil-nadu,2018,3,ramanathapuram district,29985,0
tamil-nadu,2018,3,krishnagiri district,128769,0
tamil-nadu,2018,3,cuddalore district,84632,0
tamil-nadu,2018,3,kancheepuram district,239985,0
tamil-nadu,2018,3,tiruppur district,172195,0
tamil-nadu,2018,3,dharmapuri district,67318,0
tamil-nadu,2018,3,thoothukkudi district,50858,0
tamil-nadu,2018,3,thanjavur district,70116,0
tamil-nadu,2018,3,madurai district,138064,0
tamil-nadu,2018,3,tiruvannamalai district,77186,0
tamil-nadu,2018,3,salem district,164489,0
tamil-nadu,2018,3,nagapattinam district,32391,0
tamil-nadu,2018,3,tirupathur district,47975,0
tamil-nadu,2018,3,ariyalur district,19441,0
tamil-nadu,2018,3,chennai district,511138,0
tamil-nadu,2018,3,the nilgiris district,25275,0
tamil-nadu,2018,3,erode district,101492,0
tamil-nadu,2018,3,karur district,36648,0
tamil-nadu,2018,3,kallakkurichi district,42462,0
tamil-nadu,2018,3,viluppuram district,59484,0
tamil-nadu,2018,3,pudukkottai district,33467,0
tamil-nadu,2018,3,perambalur district,16465,0
tamil-nadu,2018,3,coimbatore district,318461,0
tamil-nadu,2018,3,virudhunagar district,53656,0
tamil-nadu,2018,3,dindigul district,68304,0
tamil-nadu,2018,3,sivaganga district,34866,0
tamil-nadu,2018,3,tenkasi district,30847,0
tamil-nadu,2018,3,chengalpattu district,368413,0
tamil-nadu,2018,3,kanniyakumari district,54637,0
tamil-nadu,2018,3,tirunelveli district,54056,0
tamil-nadu,2018,3,thiruvallur district,381620,0
tamil-nadu,2018,3,theni district,36969,0
tamil-nadu,2018,3,ranipet district,55677,0
tamil-nadu,2018,3,namakkal district,72500,0
tamil-nadu,2018,3,vellore district,77325,0
tamil-nadu,2018,3,thiruvarur district,23350,0
tamil-nadu,2019,3,tiruchirappalli district,261919,3188576
tamil-nadu,2019,3,ramanathapuram district,68938,742215
tamil-nadu,2019,3,krishnagiri district,290478,4362654
tamil-nadu,2019,3,cuddalore district,187772,1968965
tamil-nadu,2019,3,kancheepuram district,503192,9099325
tamil-nadu,2019,3,tiruppur district,371296,5086753
tamil-nadu,2019,3,dharmapuri district,149491,1988881
tamil-nadu,2019,3,thoothukkudi district,112797,1169932
tamil-nadu,2019,3,thanjavur district,156723,1899755
tamil-nadu,2019,3,madurai district,305793,3683037
tamil-nadu,2019,3,tiruvannamalai district,174910,2027981
tamil-nadu,2019,3,salem district,342259,3940685
tamil-nadu,2019,3,nagapattinam district,75279,792031
tamil-nadu,2019,3,tirupathur district,110825,1372746
tamil-nadu,2019,3,ariyalur district,44894,492736
tamil-nadu,2019,3,chennai district,1090190,18954685
tamil-nadu,2019,3,the nilgiris district,59223,743196
tamil-nadu,2019,3,erode district,210555,2276841
tamil-nadu,2019,3,karur district,78089,822025
tamil-nadu,2019,3,kallakkurichi district,101377,1058365
tamil-nadu,2019,3,viluppuram district,135787,1636429
tamil-nadu,2019,3,pudukkottai district,76291,853544
tamil-nadu,2019,3,perambalur district,37320,386355
tamil-nadu,2019,3,coimbatore district,669547,9707815
tamil-nadu,2019,3,virudhunagar district,118223,1273205
tamil-nadu,2019,3,dindigul district,151511,1791979
tamil-nadu,2019,3,sivaganga district,79695,896599
tamil-nadu,2019,3,tenkasi district,68561,651705
tamil-nadu,2019,3,chengalpattu district,744424,18193512
tamil-nadu,2019,3,kanniyakumari district,125378,1266941
tamil-nadu,2019,3,tirunelveli district,117255,1175307
tamil-nadu,2019,3,thiruvallur district,828137,13735986
tamil-nadu,2019,3,theni district,82211,845240
tamil-nadu,2019,3,ranipet district,123211,1585562
tamil-nadu,2019,3,namakkal district,148504,1602205
tamil-nadu,2019,3,vellore district,171770,2853368
tamil-nadu,2019,3,thiruvarur district,55010,563206
tamil-nadu,2022,3,tiruchirappalli district,763327,26991002
tamil-nadu,2022,3,ramanathapuram district,233402,25202876
tamil-nadu,2022,3,krishnagiri district,862231,58865896
tamil-nadu,2022,3,cuddalore district,586020,19393232
tamil-nadu,2022,3,kancheepuram district,1284243,13738417
tamil-nadu,2022,3,tiruppur district,1128474,35519711
tamil-nadu,2022,3,dharmapuri district,450260,37905962
tamil-nadu,2022,3,thoothukkudi district,363372,25917848
tamil-nadu,2022,3,thanjavur district,494223,16319851
tamil-nadu,2022,3,madurai district,910111,25043694
tamil-nadu,2022,3,tiruvannamalai district,543589,41520495
tamil-nadu,2022,3,salem district,1005031,42989254
tamil-nadu,2022,3,nagapattinam district,251603,14208231
tamil-nadu,2022,3,tirupathur district,352443,18292108
tamil-nadu,2022,3,ariyalur district,149084,10805808
tamil-nadu,2022,3,chennai district,2635738,8736294
tamil-nadu,2022,3,the nilgiris district,191664,13756972
tamil-nadu,2022,3,erode district,654373,24140402
tamil-nadu,2022,3,karur district,247251,25004042
tamil-nadu,2022,3,kallakkurichi district,341416,20441688
tamil-nadu,2022,3,viluppuram district,421487,21647789
tamil-nadu,2022,3,pudukkottai district,262926,33814299
tamil-nadu,2022,3,perambalur district,124952,10607700
tamil-nadu,2022,3,coimbatore district,1867655,36137898
tamil-nadu,2022,3,virudhunagar district,384815,25858491
tamil-nadu,2022,3,dindigul district,488441,38288729
tamil-nadu,2022,3,sivaganga district,267326,29111159
tamil-nadu,2022,3,tenkasi district,226380,14369177
tamil-nadu,2022,3,chengalpattu district,1791530,18710626
tamil-nadu,2022,3,kanniyakumari district,411655,6596430
tamil-nadu,2022,3,tirunelveli district,375362,18623924
tamil-nadu,2022,3,thiruvallur district,2183990,29108780
tamil-nadu,2022,3,theni district,272745,18586327
tamil-nadu,2022,3,ranipet district,361284,13305109
tamil-nadu,2022,3,namakkal district,443273,19838171
tamil-nadu,2022,3,vellore district,499041,15140968
tamil-nadu,2022,3,thiruvarur district,189247,12198983
puducherry,2021,3,karaikal district,39011,657821
puducherry,2021,3,puducherry district,332193,5490447
puducherry,2021,3,yanam district,14823,611578
puducherry,2021,3,mahe district,10582,139746
puducherry,2020,3,karaikal district,26910,303955
puducherry,2020,3,puducherry district,239707,3437500
puducherry,2020,3,yanam district,11054,396823
puducherry,2020,3,mahe district,7502,83881
puducherry,2023,3,karaikal district,58040,1920778
puducherry,2023,3,puducherry district,491130,2287761
puducherry,2023,3,yanam district,22161,86641
puducherry,2023,3,mahe district,15219,358513
puducherry,2018,3,karaikal district,7174,0
puducherry,2018,3,puducherry district,68634,0
puducherry,2018,3,yanam district,3926,0
puducherry,2018,3,mahe district,1812,0
puducherry,2019,3,karaikal district,15875,175756
puducherry,2019,3,puducherry district,150642,2105679
puducherry,2019,3,yanam district,7342,158152
puducherry,2019,3,mahe district,4009,37335
puducherry,2022,3,karaikal district,49034,1156331
puducherry,2022,3,puducherry district,415847,2728263
puducherry,2022,3,yanam district,18606,212475
puducherry,2022,3,mahe district,13083,89842
goa,2021,3,north goa district,403952,8991751
goa,2021,3,south goa district,249506,7583360
goa,2020,3,north goa district,294195,3452539
goa,2020,3,south goa district,180767,2677227
goa,2023,3,north goa district,593176,12566389
goa,2023,3,south goa district,368655,11451325
goa,2018,3,north goa district,95307,0
goa,2018,3,south goa district,58495,0
goa,2019,3,north goa district,197361,2920579
goa,2019,3,south goa district,119833,1833313
goa,2022,3,north goa district,504946,9634393
goa,2022,3,south goa district,312884,10078371
tripura,2021,3,unakoti district,27828,714375
tripura,2021,3,khowai district,31900,868050
tripura,2021,3,sepahijala district,54797,1510718
tripura,2021,3,north tripura district,51321,1707600
tripura,2021,3,dhalai district,40679,1810144
tripura,2021,3,south tripura district,54747,1623382
tripura,2021,3,gomati district,46535,1312568
tripura,2021,3,west tripura district,202122,2732309
tripura,2020,3,unakoti district,20095,283289
tripura,2020,3,khowai district,23565,338549
tripura,2020,3,sepahijala district,39970,669235
tripura,2020,3,north tripura district,37284,558658
tripura,2020,3,dhalai district,29515,496111
tripura,2020,3,south tripura district,40797,718374
tripura,2020,3,gomati district,34073,549799
tripura,2020,3,west tripura district,151432,2163893
tripura,2023,3,unakoti district,42803,1792236
tripura,2023,3,khowai district,48652,5065120
tripura,2023,3,sepahijala district,84329,6436012
tripura,2023,3,north tripura district,78079,9932292
tripura,2023,3,dhalai district,62353,9531107
tripura,2023,3,south tripura district,83713,7460442
tripura,2023,3,gomati district,71255,4915704
tripura,2023,3,west tripura district,303494,4810041
tripura,2018,3,unakoti district,5460,0
tripura,2018,3,khowai district,6816,0
tripura,2018,3,sepahijala district,10803,0
tripura,2018,3,north tripura district,9771,0
tripura,2018,3,dhalai district,8039,0
tripura,2018,3,south tripura district,12286,0
tripura,2018,3,gomati district,10168,0
tripura,2018,3,west tripura district,53531,0
tripura,2019,3,unakoti district,12126,130659
tripura,2019,3,khowai district,15092,176231
tripura,2019,3,sepahijala district,24332,317762
tripura,2019,3,north tripura district,22522,244917
tripura,2019,3,dhalai district,18140,231853
tripura,2019,3,south tripura district,26573,350404
tripura,2019,3,gomati district,21722,303623
tripura,2019,3,west tripura district,104949,1595542
tripura,2022,3,unakoti district,35830,1959689
tripura,2022,3,khowai district,40758,1703280
tripura,2022,3,sepahijala district,70255,3071627
tripura,2022,3,north tripura district,65452,3753579
tripura,2022,3,dhalai district,52074,3871009
tripura,2022,3,south tripura district,70107,4213580
